,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
5873,VIC,STONNINGTON CITY,122619,TURNER STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.0160676,-37.8508585,121991,,,,,Previously known as Abbot Street. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (145.0160676 -37.8508585)
5874,VIC,WANGARATTA RURAL CITY,124266,TURNER STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3114821,-36.347216,123563,,,,,This land was purchased by John Turner. He was a Member of the Legislative Council of Victoria (North Eastern Province). ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3114821 -36.347216)
5875,VIC,SOUTH GIPPSLAND SHIRE,122953,TURNERS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.357776,-38.5882857,122320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.357776 -38.5882857)
5876,VIC,BRIMBANK CITY,119570,TURNLEY PARKWAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.7932187,-37.685027,119179,,,,,"Grace Evelyn Turnley was a Nurse and daughter of Emma Turnley of St Albans, who enlisted with the Australian Imperial Force (Australian Military Forces) on 15 August 1916.  Nurse Turnley was part of the Australian Army Nursing Service which embarked from Sydney, New South Wales on board R.M.S. Kashgar on 2 September 1916 at the age of 29.  Also refer to Keilor Cenotaph: The Story Behind this Memorial - Keilor Historical Society and the Roll of Honour 1914-1919.",,,Yes,2.0,8.0,2012.0,Website,University of NSW Canberra,,23.0,1.0,2012.0,,,,,,,,,,,University of NSW Canberra,The AIF Project,The AIF project,http://www.aif.adfa.edu.au:8080/showPerson?pid=306684,,,,,,,,,,,,,POINT (144.7932187 -37.685027)
5877,VIC,BASS COAST SHIRE,127253,TURNSTONE PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,145.2286578,-38.4578123,126413,,,,,"Flora / Fauna (bird).
",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.2286578 -38.4578123)
5878,VIC,MARIBYRNONG CITY,129778,TURRUN LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.8815743,-37.8202107,128766,,,,,Bunurong language meaning &#39;She-Oak Tree&#39;,,Yes,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Maribyrnong City Council,,,,,POINT (144.8815743 -37.8202107)
5879,VIC,WHITTLESEA CITY,130176,TUSSOCK DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,145.0507796,-37.6883081,129127,,,,,"Link to Place = grass
Tussock = means a small area of grass that is thicker or longer than the grass growing around it",English,,,29.0,3.0,2021.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Whittlesea,,,,,POINT (145.0507796 -37.6883081)
5880,VIC,GLENELG SHIRE,126676,TUSSOCK LANE,REGISTERED,RNO,ROAD NAME ORIGIN,141.5474039,-38.310322,125835,,,,,"The road is lined with grassy tussocks, native trees and native wattles which represents the native vegetation along the road.",,,,,,2015.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Glenelg Shire,,,,,POINT (141.5474039 -38.310322)
5881,VIC,ALPINE SHIRE,126107,TUSSOCK LANE,REGISTERED,RNO,ROAD NAME ORIGIN,147.2418665,-37.0234101,125276,,,,,The name has been drawn from parish names located within the Shire boundaries; flora and fauna native to the area; and the names of mining leases within the Shire.,,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpine Shire,,,,,POINT (147.2418665 -37.0234101)
5882,VIC,WODONGA CITY,125472,TUSSOCK TRACK,REGISTERED,RNO,ROAD NAME ORIGIN,146.8547104,-36.139385,124699,,,,,Named after native grasses and tussocks found in the area. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wodonga City,,,,,POINT (146.8547104 -36.139385)
5883,VIC,MOONEE VALLEY CITY,124979,TUTTON LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.8968713,-37.7492244,124218,,,,,Named after the first owners of the block. Records indicate that two houses including No. 62 were being built in 1942. The Tutton family resided in Nimmo Street in 1943 and purchased No. 62 in January 1948. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Moonee Valley City Council,,,,,POINT (144.8968713 -37.7492244)
5884,VIC,WANGARATTA RURAL CITY,124267,TWEED STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3251225,-36.3444541,123564,,,,,"Named after Mr John Tweed, a Councillor and Mayor of the Borough 1916-17 and 1920-21.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3251225 -36.3444541)
5885,VIC,WANGARATTA RURAL CITY,124268,TWEED STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3259367,-36.3407064,123565,,,,,"Named after Mr John Tweed, a Councillor and a Mayor of the Borough 1916-17 and 1920-21.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3259367 -36.3407064)
5886,VIC,WHITEHORSE CITY,128200,TWEEDIE COURT,REGISTERED,RNO,ROAD NAME ORIGIN,145.1303714,-37.8007387,127351,,,,,"Named after Marshall G. Tweedie, Dux of New College (now Kingswood College) in 1912, President of the Box Hill Horticultural Society 1942-1967, member of both the Box Hill Technical School Council and the Board of the Box Hill and District Hospital and the first recipient of the Box Hill Civic Award.",,,,,8.0,1971.0,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",29,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1303714 -37.8007387)
5887,VIC,WELLINGTON SHIRE,123420,TWEEDIE COURT,REGISTERED,RNO,ROAD NAME ORIGIN,147.0898831,-37.9690872,122771,,,,,"ANZAC Commemorative name associated with Stratford area.
TWEEDIE, James
BORN c.1873, Linton
ENLISTMENT DATE 1914-09-18 Echuca
DIED 1915-07-25
REG or SER NO 1199
UNIT 14th Batt
RANK REACHED Sergeant
INDIVIDUAL STATUS Died of Disease
OTHER COMMENTS Occ: Horse breaker
NOK Mother, Mrs E.Tweedie, Highton, Geelong, then Mr ? Tweedie, East Murchison, eldest brother.

COMMEMORATED
Stratford Cenotaph
Stratford Boer War Honour Roll
Stratford State School Honour Roll
",,,Yes,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellington Shire Council,Yes,COUNCIL MEETING - PLACE NAMES COMMITTEE MINUTES,,,POINT (147.0898831 -37.9690872)
5888,VIC,WANGARATTA RURAL CITY,126038,TWO TWENTY FOUR BATTALION DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,146.293133,-36.3739558,125207,,,,,The 2/24 Battalion has a Memorial Wall along the main entrance to the cemetery. The main entrance that passes the Memorial Wall was named &#39;2/24 Battalion&#39; in recognition of the Battalion.,,,,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wangaratta,,,,,POINT (146.293133 -36.3739558)
5889,VIC,WHITEHORSE CITY,128066,TWYFORD STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1398334,-37.80617,127219,,,,,Named after a variety of cherries grown in the orchards owned by the Aumann family.,,,,,,,Book,Charles F. Williams,The Origins of Box HIll Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",13,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1398334 -37.80617)
5890,VIC,WARRNAMBOOL CITY,120256,TYLDEN STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.44027,-38.3596605,119826,,,,,"Whilst the origin of the Tylden Street name is not certain, it is known that it had already been named by 1861 and, as is the case with the Victorian town of Tylden, was likely named after Brigadier-General William Burton Tylden (1790-1854) who died in the Crimean War.",,,,,,1861.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.44027 -38.3596605)
5891,VIC,WARRNAMBOOL CITY,122477,TYLER COURT,REGISTERED,RNO,ROAD NAME ORIGIN,142.4883625,-38.3676355,121853,,,,,"Developer Reg Owen named this after his son, Tyler Leigh Owen (b.1991).",,,,,,1997.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4883625 -38.3676355)
5892,VIC,WHITEHORSE CITY,128296,TYNE STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1253672,-37.81044,127445,,,,,Named after a river in England.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",41,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1253672 -37.81044)
5893,VIC,MELBOURNE CITY,119976,TYRONE PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9716835,-37.79791,119568,,,,,Name honours the many early residents who came from that particular part of Northern Ireland (County Tyrone).  Nearby cottages were known as Tyrone Cottages.,,,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Melbourne,,POINT (144.9716835 -37.79791)
5894,VIC,BULOKE SHIRE,125481,TYSON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.8569169,-36.3878629,124708,,,,,The land on both sides of this road was settled by the Tyson family in 1874. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Buloke Shire,,,,,POINT (142.8569169 -36.3878629)
5895,VIC,WYNDHAM CITY,126828,TYZACK ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.6448461,-37.828852,125987,,,,,"Charles William Tyzack was born in Rupanyup in 1896, before moving to Werribee with his family. Tyzack enlisted in the AIF in January 1916 and engaged in basic training before being medically discharged five months later as a result of complications arising from pre-war surgery. Although his military service was short-lived, Tyzack did contribute to the war effort in ways which were less physical, by undertaking clerical duties in the pay office. His name is printed on the Honour Board held at the Werribee RSL, highlighting Tyzack&#39;s wartime contribution. Tyzack&#39;s father, also Charles, had an indirect connection to the war effort: he sat on a local committee whose purpose was to assist in the winning of the war. Beyond the war effort, the Tyzack family contributed generally to the community of Werribee, and from 1910 until the 1960s operated the drapery store on the corner of Watton and Station Streets.",,,Yes,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyndham City,,,,,POINT (144.6448461 -37.828852)
5896,VIC,WHITEHORSE CITY,128382,UGANDA STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1099395,-37.8443452,127531,,,,,Named after the African Country.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",51,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1099395 -37.8443452)
5897,VIC,BASS COAST SHIRE,127633,ULLATHORNES ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,145.7084802,-38.6320041,126794,,,,,"Named after the Ullathorne family, early residents of Inverloch who operated a store, a livery stable, a butchers shop, and a coach business that ran to Outtrim. ",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.7084802 -38.6320041)
5898,VIC,MELBOURNE CITY,120172,ULSTER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.973461,-37.8126399,119745,,,,,Named for the Ulster Family Hotel on the corner of Spring and Little Collins Streets.,,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.973461 -37.8126399)
5899,VIC,MELBOURNE CITY,120173,UNION LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9649711,-37.8148229,119746,,,,,Named after the Union Hotel in Little Collins Street in the 1860s,,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.9649711 -37.8148229)
5900,VIC,STONNINGTON CITY,125203,UNION STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.028299,-37.85952,124442,,,,,Previously known as Palace Street. ,,,,,,,Council,,,,,,,,9,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (145.028299 -37.85952)
5901,VIC,HUME CITY,123337,UNITING LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.8296057,-37.63861,122688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.8296057 -37.63861)
5902,VIC,BALLARAT CITY,122414,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,143.8674566,-37.5697551,121790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.8674566 -37.5697551)
5903,VIC,WHITEHORSE CITY,120187,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,145.1056347,-37.7894655,119759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1056347 -37.7894655)
5904,VIC,SOUTH GIPPSLAND SHIRE,120183,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,145.6517904,-38.5488525,119756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.6517904 -38.5488525)
5905,VIC,MANSFIELD SHIRE,123301,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,146.1339171,-37.301335,122654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.1339171 -37.301335)
5906,VIC,WHITTLESEA CITY,125732,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,145.0229336,-37.527981,124929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0229336 -37.527981)
5907,VIC,GOLDEN PLAINS SHIRE,128833,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,143.6064432,-37.7816011,127970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.6064432 -37.7816011)
5908,VIC,GLENELG SHIRE,129793,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,141.5805619,-38.2958593,128781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.5805619 -38.2958593)
5909,VIC,STRATHBOGIE SHIRE,123585,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,145.3674725,-36.6998311,122924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.3674725 -36.6998311)
5910,VIC,DAREBIN CITY,127918,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,145.0237934,-37.7658317,127076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0237934 -37.7658317)
5911,VIC,NORTHERN GRAMPIANS SHIRE,123000,UNNAMED,REGISTERED,RNO,ROAD NAME ORIGIN,142.6897481,-36.8639528,122365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.6897481 -36.8639528)
5912,VIC,KINGSTON CITY,126987,UPTON LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1147678,-38.0410852,126143,,,,,"Samuel Upton Served in the AIF, embarking in June 1916. After the war he returned to Melbourne, returning to Edithvale in 1931, where he lived at 228 Station St until his death in 1954.",,,Yes,,,2018.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingston City,,,,,POINT (145.1147678 -38.0410852)
5913,VIC,STONNINGTON CITY,125155,UPTON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.9884478,-37.8526693,124394,,,,,Previously the section north of Union Street was known as Hotham Street. ,,,,,,,Council,,,,,,,,6,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (144.9884478 -37.8526693)
5914,VIC,STONNINGTON CITY,125155,UPTON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.9884478,-37.8526693,124394,,,,,Previously known as St Davids Road. ,,,,,,,Council,,,,,,,,11,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (144.9884478 -37.8526693)
5915,VIC,MOONEE VALLEY CITY,126058,URIE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.929164,-37.783182,125227,,,,,"After James Urie, a prominent businessman and co-founder of colonial Victoria&#39;s largest glass staining business, Ferguson &amp; Urie. Mr Urie was also a Councillor of the Borough of Flemington and Kensington and served a term as its Mayor. Mr Urie was a resident of Wellington Street which is in close proximity to the laneway in question. Upon his death, his funeral procession was reported as &#34;the most imposing ever seen in the borough&#34; and his pallbearers included the Honourable Alfred Deakin.",,,,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,, Moonee Valley City,,,,,POINT (144.929164 -37.783182)
5916,VIC,BASS COAST SHIRE,127630,USHER COURT,REGISTERED,RNO,ROAD NAME ORIGIN,145.7411105,-38.631096,126791,,,,,"Named after the surveyor of the track from Outtrim to Inverloch. The court is part of the Terriston Investments Pty Ltd. 1976. 
",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.7411105 -38.631096)
5917,VIC,WANGARATTA RURAL CITY,123050,USSHERS DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,146.2979833,-36.3234817,122415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.2979833 -36.3234817)
5918,VIC,WELLINGTON SHIRE,123072,VALARIE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,146.5721831,-38.6050743,122436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.5721831 -38.6050743)
5919,VIC,WANGARATTA RURAL CITY,124269,VALDORIS AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,146.3226492,-36.3695601,123566,,,,,"This road runs off Murdoch Road through land owned by the Vallenders. Frank Vallender was a well-known businessman, and was active in the community. The name is a comibination of his surname and his wife's first name. ",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3226492 -36.3695601)
5920,VIC,GREATER GEELONG CITY,123264,VALENCAY AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,144.3032903,-38.161844,122619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3032903 -38.161844)
5921,VIC,STRATHBOGIE SHIRE,124963,VALENTINES LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.2385825,-36.8899096,124202,,,,,Named in connection with nearby 'Lover's Hill'.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Strathbogie Shire Council,,,,,POINT (145.2385825 -36.8899096)
5922,VIC,BASS COAST SHIRE,127635,VALERIE STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.7278928,-38.6271271,126796,,,,,"Named after Valerie Wallace, wife of Gordon Wallace, part owner of the power Group of companies. 
",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.7278928 -38.6271271)
5923,VIC,WARRNAMBOOL CITY,122322,VALLEYVIEW ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5030834,-38.3144049,121704,,,,,"Named by Warrnambool City in 1996 due to its view of the Merri River valley.

",,,,,,1996.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.5030834 -38.3144049)
5924,VIC,SOUTH GIPPSLAND SHIRE,122582,VAN DILLEN LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.8675775,-38.7027928,121955,,,,,"Named in recognition of Bill (Billy) Van Dillen, a long term resident and referred to as the ""mayor"" (of Tarwin Lower).",,,,1.0,8.0,2006.0,Council,,,,,,,,46,,,,,,,,,,,,,,,,,,,South Gippsland Shire Counicl,Yes,Ordinary Council Meeting,,,POINT (145.8675775 -38.7027928)
5925,VIC,WHITEHORSE CITY,128448,VARCOE CLOSE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1076577,-37.8432173,127597,,,,,"Purportedly Varcoe Street, named after Mrs. Varcoe who founded the Orana Children&#39;s Home.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",65,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1076577 -37.8432173)
5926,VIC,SOUTH GIPPSLAND SHIRE,124370,VARNEY ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.209483,-38.6561644,123667,,,,,"Hector Edward Varney - regimental service number 1603
Born in 1886 in Foster to John Varney. He was a former member of the rifle club and was an unmarried saddler. He enlisted on 16 September 1914, and was taken on strength to 13th Battalion. He served at Gallipoli, likely at the landing on 25 April 1915 or in the early days of the campaign, and proceeded to France in June 1916. He transferred to 45th Battalion in March 1916, and in August 1918 was promoted to Lance Corporal. He returned to Australia on special 1914 leave in late September 1918, and was at sea when the Armistice was announced. He was medically discharged on 24 January 1919. He received a 1914/15 Star, Victory Medal and British West Medal. ",,,Yes,,,,Artefact,,,12.0,9.0,2019.0,,,,,,,,,,,,,,,National Archives of Australia,Personnel file ,,,,,,,,,,,POINT (146.209483 -38.6561644)
5927,VIC,SOUTH GIPPSLAND SHIRE,124370,VARNEY ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.209483,-38.6561644,123667,,,,,"Edgar Varney - regimental service number 6408
Born in 1884 in Foster, father John Varney. He was an unmarried miner and enlisted on 25 September 1916 in Kalgoorlie, Western Australia. He embarked Fremantle for England on the Persic in 29 December 1916. He was taken on strength to the 28th Battalion in July 1917. In 1918 he had repeated admissions to hospital. He was medically discharged and returned to Australia on 28 August 1919. He received the British War Medal and the Victory Medal. ",,,Yes,,,,Artefact,,,12.0,9.0,2019.0,,,,,,,,,,,,,,,National Archives of Australia,Personnel file ,,,,,,,,,,,POINT (146.209483 -38.6561644)
5928,VIC,SOUTH GIPPSLAND SHIRE,124370,VARNEY ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.209483,-38.6561644,123667,,,,,"Foster Nepean Varney - regimental service number 27097
Born in 1872 in Foster, he was married to Ellen Varney and was a labourer. He enlisted on 8 February 1916 and was discharged in June 1916 at Broadmeadows as medically unfit for service not due to misconduct. ",,,Yes,,,,Artefact,,,12.0,9.0,2019.0,,,,,,,,,,,,,,,National Archives of Australia,Personnel file ,,,,,,,,,,,POINT (146.209483 -38.6561644)
5929,VIC,MANNINGHAM CITY,128805,VASEY GROVE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1986976,-37.8033263,127942,,,,,After Maj Gen Vasey or his wife Jessie,,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1986976 -37.8033263)
5930,VIC,MOONEE VALLEY CITY,124337,VASEY STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.915977,-37.779643,123634,,,,,"Named after Major General George Alan Vasey. 
George Vasey was born in East Malvern, Melbourne, on 29 March 1985. He entered the Royal Military College, Duntroon in March 1913, and was commissioned as a lieutenant in the permanent military forces and transferred to the AIF in June 1915. Vasey reached France in 1916, and fought on the Somme with the 2nd Divisional Artillery, and was promoted to Captain in command of the 13th Field Battery in November 1916. From August 1917 to 1919 he was Brigade Major of the 11th Infantry Brigade; he was awarded the Distinguished Service Order in 1918. In November 1919, he return to the militia as a lieutenant but held the honorary rank of major. He married in 1921, held a number of positions in the militia, attended Staff College in Quetta, India, and qualified as an accountant. 

In 1934 he returned to India, first as Brigade Major of the 8th Indian Brigade and then serving on the headquarters of the Rawalpindi District. Back in Australia in 1937, Vasey served with Army Headquarters in Melbourne before being promoted to lieutenant colonel in November 1939. He was appointed Blamey's Assistant Adjutant and Quartermaster General in the 6th Division in 1939. He sailed for Palestine in December 1939. In March 1940 he was promoted to temporary brigadier commanding the 19th Brigade. Vasey performed well in the disastrous Greek campaign, often visiting forward areas and conducting skilled defensive actions. He then commanded the Australian forces in Crete. 

He returned to Australia, as promoted to temporary major general, and in September 1942 went to Port Moresby to command the 6th Division. A month later he took over the 7th Division, then engaged to the Kokoda Trail Vasey's men then fought in the battles for Gona and Sanananda on Papua's coast. in 1943 he was involved in the successful capture of Lae before sending his troops up to the Markham and Ramu valleys and occupying Kaiapit. In February 1944 Vasey became ill and was evacuated to Australia. Further sickness followed and he was unfit to resume his duties until he was given command of the 6th Division in early 1945. On 5 March he flew to New Guinea to take up his command but the Hudson aircraft he was in crashed into the sea of Cairns, killing Vasey and all on board. ",,,Yes,,,,Website,Australian War Memorial,,6.0,9.0,2019.0,,,,,,,,,,,Australian War Memorial,Major General George Alan Vasey,Australian War Memorial,https://www.awm.gov.au/collection/P10676833,,,,,,,,,,,,,POINT (144.915977 -37.779643)
5931,VIC,BASS COAST SHIRE,127704,VAUGHAN STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.2336396,-38.4509736,126866,,,,,"Named after Joseph Vaughan, one of the pioneers in the Australian Iron and steel industry in Australia. ",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.2336396 -38.4509736)
5932,VIC,WARRNAMBOOL CITY,122457,VEAL ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5493985,-38.377065,121833,,,,,Subdivided in 1971 by Ernest Samuel Veal (1893-1983) who originally came from St Arnaud.,,,,,,1971.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool Shire,Yes,,,,POINT (142.5493985 -38.377065)
5933,VIC,WARRNAMBOOL CITY,122457,VEAL ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5493985,-38.377065,121833,,,,,Subdivided in 1971 by Ernest Samuel Veal (1893-1983) who originally came from St Arnaud.,,,,,,1971.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool Shire,Yes,,,,POINT (142.5493985 -38.377065)
5934,VIC,MELBOURNE CITY,122934,VEGEMITE WAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.9250527,-37.8272913,122301,,,,,"The name Vegemite honours &#39;Vegemite&#39;, an iconic Australian brand which has been manufactured in Port Melbourne continuously for 67 years, and is held in strong regard by the community.",,,,,,2015.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Melbourne City,,,,,POINT (144.9250527 -37.8272913)
5935,VIC,MORELAND CITY,126226,VELOX STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.9814758,-37.7288582,125395,,,,,Paper produced by Kodak.,,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Moreland City,,,,,POINT (144.9814758 -37.7288582)
